phase,vth,polarity,hits,errors
14,34,0,16380,14669
14,34,1,16235,14567
14,36,0,16277,15606
14,36,1,16276,15760
14,38,0,16407,16293
14,38,1,16305,16209
14,40,0,16464,16455
14,40,1,16129,16124
14,42,0,16421,16421
14,42,1,16244,16244
14,44,0,16330,16330
14,44,1,16338,16338
14,46,0,16413,16413
14,46,1,16277,16277
14,48,0,16232,16232
14,48,1,16247,16247
14,50,0,16394,16394
14,50,1,16248,16248
14,52,0,16481,16481
14,52,1,16234,16234
14,54,0,16404,16404
14,54,1,16367,16367
14,56,0,16325,16325
14,56,1,16218,16218
14,58,0,16327,16327
14,58,1,16275,16275
14,60,0,16436,16436
14,60,1,16255,16255
14,62,0,16217,16217
14,62,1,16272,16272
16,0,0,16338,1
16,0,1,16371,0
16,2,0,16371,2
16,2,1,16275,2
16,4,0,16404,13
16,4,1,16420,11
16,6,0,16347,57
16,6,1,16450,88
16,8,0,16418,229
16,8,1,16521,261
16,10,0,16373,591
16,10,1,16483,753
16,12,0,16288,1356
16,12,1,16459,1600
16,14,0,16360,2379
16,14,1,16499,2710
16,16,0,16387,3980
16,16,1,16319,4239
16,18,0,16149,5280
16,18,1,16425,5875
16,20,0,16445,6673
16,20,1,16315,7125
16,22,0,16339,7587
16,22,1,16258,8014
16,24,0,16475,8308
16,24,1,16136,8502
16,26,0,16318,8825
16,26,1,16221,8969
16,28,0,16264,9743
16,28,1,16299,9883
16,30,0,16513,11344
16,30,1,16175,11008
16,32,0,16370,12909
16,32,1,16252,13022
16,34,0,16304,14396
16,34,1,16327,14773
16,36,0,16383,15724
16,36,1,16153,15723
16,38,0,16209,16116
16,38,1,16323,16240
16,40,0,16281,16269
16,40,1,16284,16280
16,42,0,16302,16302
16,42,1,16205,16205
16,44,0,16277,16277
16,44,1,16161,16161
16,46,0,16266,16266
16,46,1,16183,16183
16,48,0,16501,16501
16,48,1,16220,16220
16,50,0,16212,16212
16,50,1,16336,16336
16,52,0,16320,16320
16,52,1,16112,16112
16,54,0,16205,16205
16,54,1,16235,16235
16,56,0,16335,16335
16,56,1,16239,16239
16,58,0,16344,16344
16,58,1,16226,16226
16,60,0,16260,16260
16,60,1,16151,16151
16,62,0,16263,16263
16,62,1,16196,16196
18,0,0,16369,0
18,0,1,16503,0
18,2,0,16363,3
18,2,1,16467,2
18,4,0,16341,18
18,4,1,16343,17
18,6,0,16315,75
18,6,1,16491,72
18,8,0,16388,218
18,8,1,16465,273
18,10,0,16400,634
18,10,1,16329,731
18,12,0,16374,1341
18,12,1,16385,1489
18,14,0,16374,2489
18,14,1,16407,2751
18,16,0,16440,3866
18,16,1,16316,4375
18,18,0,16445,5425
18,18,1,16501,6062
18,20,0,16293,6626
18,20,1,16466,7142
18,22,0,16344,7555
18,22,1,16477,8094
18,24,0,16469,8323
18,24,1,16168,8531
18,26,0,16349,8941
18,26,1,16170,8963
